date,amfi_code,daily_return
2023-09-12,100016,-0.008936782647343766
2023-09-12,100025,-0.0009683225215679769
2023-09-12,100033,-0.010888480956417146
2023-09-12,101206,-0.0008811291137290622
2023-09-12,101207,-0.013584117032392928
2023-09-12,101208,-0.00016364132246438068
2023-09-12,102885,0.010618934375516309
2023-09-12,102886,-0.003027065934376072
2023-09-12,102887,-0.014253015972570782
2023-09-12,118632,2.064026089287907e-05
2023-09-12,118633,-0.0004394504958148415
2023-09-12,118634,-0.006486946818195172
2023-09-12,118635,0.0035580235927625825
2023-09-12,118636,-0.0017557841637427796
2023-09-12,119092,0.0008112396307538017
2023-09-12,119093,-0.0008159219155101649
2023-09-12,119094,-0.007707267316411581
2023-09-12,119095,-0.010053879598960869
2023-09-12,119120,-0.00396984840494552
2023-09-12,119551,0.00022729417581923705
2023-09-12,119552,-0.024931363442170618
2023-09-12,119598,0.008202339524081559
2023-09-12,119599,0.010098025126655363
2023-09-12,120503,0.0075159892742910905
2023-09-12,120504,0.0018721617734989149
2023-09-12,120505,-0.0014863444153023764
2023-09-12,120506,0.006673798904117678
2023-09-12,120507,0.0007470584767430566
2023-09-12,120841,-0.0023948040552375094
2023-09-12,120842,0.001345355660512304
2023-09-12,120843,-0.011254701070099293
2023-09-12,120844,0.0006567507086887581
2023-09-12,125497,0.0041574570045868064
2023-09-12,125498,0.0051653500912769434
2023-09-12,148567,-0.0021419525475127044
2023-09-12,148568,0.0017350838973653193
2023-09-12,148569,-0.002420488211895555
2023-09-12,149322,-0.005840714351999843
2023-09-12,149323,0.01100875664946166
2023-09-12,149324,-0.01993266195600829
2023-09-13,100016,-0.005411709931127051
2023-09-13,100025,0.00042492967589446984
2023-09-13,100033,-0.0006795694248123985
2023-09-13,101206,0.015052767009000378
2023-09-13,101207,-0.0216821490656236
2023-09-13,101208,0.0002967386459942212
2023-09-13,102885,0.001402222895861227
2023-09-13,102886,0.0020879046079980146
2023-09-13,102887,0.005223190473687911
2023-09-13,118632,0.010830409356725301
2023-09-13,118633,0.013474297352059184
2023-09-13,118634,0.01498182692374006
2023-09-13,118635,-0.004483272632711199
2023-09-13,118636,-0.003389270572689007
2023-09-13,119092,-0.012117259177014006
2023-09-13,119093,0.0016993174747328421
2023-09-13,119094,0.007604468246374951
2023-09-13,119095,0.000146551034142961
2023-09-13,119120,-0.00014287064953610873
2023-09-13,119551,-0.01756146179401996
2023-09-13,119552,0.004375609354994037
2023-09-13,119598,0.0015597811062717515
2023-09-13,119599,-0.01165624010612254
2023-09-13,120503,0.007487191819623096
2023-09-13,120504,0.0045058144627534436
2023-09-13,120505,-0.0200196971491593
2023-09-13,120506,0.00856576135253162
2023-09-13,120507,0.0003291460716603467
2023-09-13,120841,0.008803525244751365
2023-09-13,120842,-0.020215838894016236
2023-09-13,120843,0.005874604040168929
2023-09-13,120844,-0.00037584141731095144
2023-09-13,125497,0.008058606503098753
2023-09-13,125498,0.003846876657234821
2023-09-13,148567,-0.006007966734405179
2023-09-13,148568,0.0022098700772101854
2023-09-13,148569,-0.020900625187903255
2023-09-13,149322,-0.0067789191793317105
2023-09-13,149323,-0.007363262741282406
2023-09-13,149324,-0.013336149310369527
2023-09-14,100016,0.009000801734323716
2023-09-14,100025,0.0013971088972668522
2023-09-14,100033,-0.005953676250577966
2023-09-14,101206,-0.00935385948606815
2023-09-14,101207,-0.01269512948476792
2023-09-14,101208,0.0002302793710085016
2023-09-14,102885,-0.006371349474649013
2023-09-14,102886,-0.01401018575688362
2023-09-14,102887,-0.0056994144292464854
2023-09-14,118632,-0.004938600992893005
2023-09-14,118633,0.0028959912211514727
2023-09-14,118634,0.015200418572098418
2023-09-14,118635,0.0023837664080208487
2023-09-14,118636,-0.00040821838762927776
2023-09-14,119092,-0.018148858421348946
2023-09-14,119093,-0.0066689184212999075
2023-09-14,119094,0.002454033123281185
2023-09-14,119095,0.02157140554535486
2023-09-14,119120,-0.0017609222357408694
2023-09-14,119551,-0.00026917900403755635
2023-09-14,119552,0.008523627687755386
2023-09-14,119598,0.00970968313788756
2023-09-14,119599,-0.02875337824823765
2023-09-14,120503,0.004579508361109541
2023-09-14,120504,-0.009463018190062678
2023-09-14,120505,-0.0015055832043829875
2023-09-14,120506,-0.002760411913891314
2023-09-14,120507,-0.00016794636185801792
2023-09-14,120841,0.00015234454694135202
2023-09-14,120842,-0.0009447449258166429
2023-09-14,120843,0.004943661988989545
2023-09-14,120844,0.0008495707155842247
2023-09-14,125497,-0.007478668483698381
2023-09-14,125498,0.001438566466242408
2023-09-14,148567,-0.0017740891778388335
2023-09-14,148568,0.02071618582665491
2023-09-14,148569,0.0056255523690109666
2023-09-14,149322,-0.010560973737755663
2023-09-14,149323,0.012808264036069161
2023-09-14,149324,0.0006412956416064208
2023-09-15,100016,-0.02313530777693973
2023-09-15,100025,0.0024397767744468446
2023-09-15,100033,-0.011083176844431275
2023-09-15,101206,0.021831096461352395
2023-09-15,101207,0.01306400359949933
2023-09-15,101208,0.0003531291454446084
2023-09-15,102885,-0.0033775762635275264
2023-09-15,102886,0.0110906073516297
2023-09-15,102887,-0.006091213247284122
2023-09-15,118632,0.0067757146785263345
2023-09-15,118633,0.0055256458696992805
2023-09-15,118634,0.01600167522766638
2023-09-15,118635,0.007485073996333691
2023-09-15,118636,-1.535282323072984e-05
2023-09-15,119092,0.0031484187941166475
2023-09-15,119093,-0.014242945638529236
2023-09-15,119094,0.0041948579161028565
2023-09-15,119095,-0.0076837270268809155
2023-09-15,119120,0.0023744918945203253
2023-09-15,119551,-0.010928362869815023
2023-09-15,119552,-0.020117751700928665
2023-09-15,119598,-0.03821462814683818
2023-09-15,119599,-0.005303237469392319
2023-09-15,120503,0.018479484318526085
2023-09-15,120504,0.011477253253140418
2023-09-15,120505,0.008954554973821915
2023-09-15,120506,0.0007234144124350639
2023-09-15,120507,-0.00011904691414488244
2023-09-15,120841,0.01946120408090546
2023-09-15,120842,-0.003834007100631198
2023-09-15,120843,-0.008793718564638286
2023-09-15,120844,0.0004761716480341516
2023-09-15,125497,-0.0034583369476495207
2023-09-15,125498,-0.0019186129677044583
2023-09-15,148567,0.0024276649387318106
2023-09-15,148568,0.00975149251808638
2023-09-15,148569,-0.009091852173725878
2023-09-15,149322,0.005381703316883479
2023-09-15,149323,0.007514178646626846
2023-09-15,149324,0.005590273734511486
2023-09-16,100016,0.0
2023-09-16,100025,0.0
2023-09-16,100033,0.0
2023-09-16,101206,0.0
2023-09-16,101207,0.0
2023-09-16,101208,0.0
2023-09-16,102885,0.0
2023-09-16,102886,0.0
2023-09-16,102887,0.0
2023-09-16,118632,0.0
2023-09-16,118633,0.0
2023-09-16,118634,0.0
2023-09-16,118635,0.0
2023-09-16,118636,0.0
2023-09-16,119092,0.0
2023-09-16,119093,0.0
2023-09-16,119094,0.0
2023-09-16,119095,0.0
2023-09-16,119120,0.0
2023-09-16,119551,0.0
2023-09-16,119552,0.0
2023-09-16,119598,0.0
2023-09-16,119599,0.0
2023-09-16,120503,0.0
2023-09-16,120504,0.0
2023-09-16,120505,0.0
2023-09-16,120506,0.0
2023-09-16,120507,0.0
2023-09-16,120841,0.0
2023-09-16,120842,0.0
2023-09-16,120843,0.0
2023-09-16,120844,0.0
2023-09-16,125497,0.0
2023-09-16,125498,0.0
2023-09-16,148567,0.0
2023-09-16,148568,0.0
2023-09-16,148569,0.0
2023-09-16,149322,0.0
2023-09-16,149323,0.0
2023-09-16,149324,0.0
2023-09-17,100016,0.0
2023-09-17,100025,0.0
2023-09-17,100033,0.0
2023-09-17,101206,0.0
2023-09-17,101207,0.0
2023-09-17,101208,0.0
2023-09-17,102885,0.0
2023-09-17,102886,0.0
2023-09-17,102887,0.0
2023-09-17,118632,0.0
2023-09-17,118633,0.0
2023-09-17,118634,0.0
2023-09-17,118635,0.0
2023-09-17,118636,0.0
2023-09-17,119092,0.0
2023-09-17,119093,0.0
2023-09-17,119094,0.0
2023-09-17,119095,0.0
2023-09-17,119120,0.0
2023-09-17,119551,0.0
2023-09-17,119552,0.0
2023-09-17,119598,0.0
2023-09-17,119599,0.0
2023-09-17,120503,0.0
2023-09-17,120504,0.0
2023-09-17,120505,0.0
2023-09-17,120506,0.0
2023-09-17,120507,0.0
2023-09-17,120841,0.0
2023-09-17,120842,0.0
2023-09-17,120843,0.0
2023-09-17,120844,0.0
2023-09-17,125497,0.0
2023-09-17,125498,0.0
2023-09-17,148567,0.0
2023-09-17,148568,0.0
2023-09-17,148569,0.0
2023-09-17,149322,0.0
2023-09-17,149323,0.0
2023-09-17,149324,0.0
2023-09-18,100016,-0.0008018128303197702
2023-09-18,100025,-0.0004161304761371998
2023-09-18,100033,0.00959348738623822
2023-09-18,101206,-0.00720807039114435
2023-09-18,101207,0.018971167641971487
2023-09-18,101208,0.00039972567167456674
2023-09-18,102885,0.011831267813930735
2023-09-18,102886,0.0036708639812836896
2023-09-18,102887,-0.010227559253656038
2023-09-18,118632,-0.005795262152386238
2023-09-18,118633,0.0029414715178841533
2023-09-18,118634,0.007004761129457915
2023-09-18,118635,-0.007239593026132085
2023-09-18,118636,-0.005272240441185572
2023-09-18,119092,-0.006776915863950239
2023-09-18,119093,0.0014549887180019816
2023-09-18,119094,-0.003631641722563028
2023-09-18,119095,0.007639817782951752
2023-09-18,119120,0.0029883845712832535
2023-09-18,119551,0.006441781154541193
2023-09-18,119552,-0.00835409331637027
2023-09-18,119598,-0.0037908972121110107
2023-09-18,119599,0.016786759467079637
2023-09-18,120503,0.0009043233148260388
2023-09-18,120504,0.006152782097284204
2023-09-18,120505,0.00475241803345039
2023-09-18,120506,-0.005556688967321866
2023-09-18,120507,0.000785117488671272
2023-09-18,120841,0.0016645196353608505
2023-09-18,120842,0.0004243830391967851
2023-09-18,120843,0.005251616517031099
2023-09-18,120844,0.0002903641117433242
2023-09-18,125497,-0.008425493266153605
2023-09-18,125498,-0.0028254414088685342
2023-09-18,148567,-0.0013801574160675623
2023-09-18,148568,-0.004509714892854233
2023-09-18,148569,0.00209974479113173
2023-09-18,149322,-0.013039892023563704
2023-09-18,149323,-0.009893913631415785
2023-09-18,149324,-0.009848895537546087
2023-09-19,100016,-0.012029920055555587
2023-09-19,100025,-0.004498878778655957
2023-09-19,100033,0.007108244851421697
2023-09-19,101206,9.250868553767333e-05
2023-09-19,101207,-0.0053478758325729014
2023-09-19,101208,-0.000271854758640222
2023-09-19,102885,0.017728419649110982
2023-09-19,102886,0.005022779851215908
2023-09-19,102887,0.004012291623545217
2023-09-19,118632,-0.007967953247385084
2023-09-19,118633,0.0025615770227727097
2023-09-19,118634,0.0228213673568185
2023-09-19,118635,0.0012713981915677408
2023-09-19,118636,-0.0015094875459559232
2023-09-19,119092,0.004326403545388269
2023-09-19,119093,0.0017532909815578535
2023-09-19,119094,0.019422586846693735
2023-09-19,119095,-0.0004016604909526933
2023-09-19,119120,-0.004928810720267962
2023-09-19,119551,0.0037568742371398844
2023-09-19,119552,0.005993440869968003
2023-09-19,119598,0.004684496680074313
2023-09-19,119599,0.023080233351324253
2023-09-19,120503,0.0056216831888964425
2023-09-19,120504,0.014361737710287814
2023-09-19,120505,0.019054450080505658
2023-09-19,120506,0.016293051998972796
2023-09-19,120507,6.228674575425863e-05
2023-09-19,120841,-0.005119887599741468
2023-09-19,120842,0.01315168885825213
2023-09-19,120843,0.003456427239225901
2023-09-19,120844,-2.2835383401531573e-05
2023-09-19,125497,-0.006712273311280881
2023-09-19,125498,0.006704151920219559
2023-09-19,148567,-0.0008094641021685334
2023-09-19,148568,0.005593509399737684
2023-09-19,148569,-0.015824487744300786
2023-09-19,149322,-0.004658350823088742
2023-09-19,149323,0.003633869919873023
2023-09-19,149324,-0.017905562861355584
2023-09-20,100016,-0.0036800763591754437
2023-09-20,100025,-0.000931252481875644
2023-09-20,100033,0.015260517374401816
2023-09-20,101206,-0.004476395106104425
2023-09-20,101207,-0.02814642371126086
2023-09-20,101208,-0.00014677804880935952
2023-09-20,102885,0.003140137877508886
2023-09-20,102886,-0.0026608743696932002
2023-09-20,102887,0.00287315960336465
2023-09-20,118632,-0.00042846259080708826
2023-09-20,118633,0.0032517053275209484
2023-09-20,118634,0.006854741074080017
2023-09-20,118635,-0.014208401901973922
2023-09-20,118636,0.001035670341492878
2023-09-20,119092,-0.006304332626377862
2023-09-20,119093,0.00517569440135679
2023-09-20,119094,0.03240915863811167
2023-09-20,119095,0.015881899690243895
2023-09-20,119120,0.00022935490251363433
2023-09-20,119551,-0.007742910456856267
2023-09-20,119552,0.01883649805798293
2023-09-20,119598,-0.017105534846821868
2023-09-20,119599,0.012135657913848963
2023-09-20,120503,-0.012204417724422711
2023-09-20,120504,-0.0054589199502432795
2023-09-20,120505,-0.002469546249764254
2023-09-20,120506,-0.000580415500678777
2023-09-20,120507,-3.892679147321498e-05
2023-09-20,120841,0.004227933117640248
2023-09-20,120842,0.025561142765847977
2023-09-20,120843,-0.0012051581739792594
2023-09-20,120844,0.00011997911922789761
2023-09-20,125497,-0.010781239168187073
2023-09-20,125498,0.0003293494140450548
2023-09-20,148567,0.009521355085867267
2023-09-20,148568,-0.017660983363135485
2023-09-20,148569,0.0015421991760249387
2023-09-20,149322,0.001693713544418829
2023-09-20,149323,0.005113879111062536
2023-09-20,149324,-0.004728910215980986
2023-09-21,100016,-0.002117375509451236
2023-09-21,100025,0.00039395282414922406
2023-09-21,100033,-0.02041701178633948
2023-09-21,101206,-0.002803107246894365
2023-09-21,101207,-0.023367597119869132
2023-09-21,101208,0.000497791949498616
2023-09-21,102885,-0.0041156073186557895
2023-09-21,102886,-0.00324631346329729
2023-09-21,102887,0.00179756879244386
2023-09-21,118632,-0.005333958155305019
2023-09-21,118633,-0.01639291763932549
2023-09-21,118634,0.028250510242511462
2023-09-21,118635,0.013152030140910487
2023-09-21,118636,-0.0010562173213463089
2023-09-21,119092,0.0016926029731958447
2023-09-21,119093,-0.004554923998868365
2023-09-21,119094,0.0019201033117532962
2023-09-21,119095,0.006811111195628161
2023-09-21,119120,0.003117669951930635
2023-09-21,119551,-0.004008111752214938
2023-09-21,119552,0.0006998006557865644
2023-09-21,119598,0.006981096429218736
2023-09-21,119599,0.007663889129735146
2023-09-21,120503,-0.00673700405308808
2023-09-21,120504,0.0013913707574340073
2023-09-21,120505,0.006528328850238685
2023-09-21,120506,-0.008123703715407271
2023-09-21,120507,0.0007234436540788369
2023-09-21,120841,0.003378350847905498
2023-09-21,120842,0.008832669461821041
2023-09-21,120843,0.009334857986341039
2023-09-21,120844,0.00044997226983145566
2023-09-21,125497,-0.0073977892967428405
2023-09-21,125498,0.004454570030915317
2023-09-21,148567,0.0029330883168725563
2023-09-21,148568,0.0020311721386785386
2023-09-21,148569,-0.0008499031110452693
2023-09-21,149322,-0.0025040044335465916
2023-09-21,149323,-0.011993324956134366
2023-09-21,149324,0.013237567180476084
2023-09-22,100016,-0.0026399559026389907
2023-09-22,100025,0.0033754087409021416
2023-09-22,100033,0.013502133374014624
2023-09-22,101206,0.026648131950168796
2023-09-22,101207,-0.015814674878490975
2023-09-22,101208,0.0007385332763722996
2023-09-22,102885,-0.0005071355886341333
2023-09-22,102886,0.006979478409576689
2023-09-22,102887,-0.005266338502334933
2023-09-22,118632,-0.013005944545290915
2023-09-22,118633,-0.0016861470340776563
2023-09-22,118634,-0.02433769880950376
2023-09-22,118635,-0.010557687151341755
2023-09-22,118636,0.0027299006044116947
2023-09-22,119092,-0.0028175389850615407
2023-09-22,119093,-0.011241761166187358
2023-09-22,119094,0.006120259819550888
2023-09-22,119095,0.014044892280759669
2023-09-22,119120,-0.0001845494372291201
2023-09-22,119551,-0.008787013908775676
2023-09-22,119552,-0.005886548671948488
2023-09-22,119598,-0.00234447615924116
2023-09-22,119599,0.006875700353180747
2023-09-22,120503,-0.010024269155036403
2023-09-22,120504,0.0008631181398663923
2023-09-22,120505,0.010214358169225113
2023-09-22,120506,-0.006189175400869273
2023-09-22,120507,0.0005766560422535427
2023-09-22,120841,0.010608817021908523
2023-09-22,120842,-0.014001616083088475
2023-09-22,120843,-0.005154639175257603
2023-09-22,120844,0.00045712671670194993
2023-09-22,125497,0.013119481166137481
2023-09-22,125498,0.0032529994579586496
2023-09-22,148567,-0.009587625765764218
2023-09-22,148568,0.0014912430965272616
2023-09-22,148569,-0.02493435168283864
2023-09-22,149322,-0.003044218164512502
2023-09-22,149323,-0.015466247164448998
2023-09-22,149324,-0.013820370175991026
2023-09-23,100016,0.0
2023-09-23,100025,0.0
2023-09-23,100033,0.0
2023-09-23,101206,0.0
2023-09-23,101207,0.0
2023-09-23,101208,0.0
2023-09-23,102885,0.0
2023-09-23,102886,0.0
2023-09-23,102887,0.0
2023-09-23,118632,0.0
2023-09-23,118633,0.0
2023-09-23,118634,0.0
2023-09-23,118635,0.0
2023-09-23,118636,0.0
2023-09-23,119092,0.0
2023-09-23,119093,0.0
2023-09-23,119094,0.0
2023-09-23,119095,0.0
2023-09-23,119120,0.0
2023-09-23,119551,0.0
2023-09-23,119552,0.0
2023-09-23,119598,0.0
2023-09-23,119599,0.0
2023-09-23,120503,0.0
2023-09-23,120504,0.0
2023-09-23,120505,0.0
2023-09-23,120506,0.0
2023-09-23,120507,0.0
2023-09-23,120841,0.0
2023-09-23,120842,0.0
2023-09-23,120843,0.0
2023-09-23,120844,0.0
2023-09-23,125497,0.0
2023-09-23,125498,0.0
2023-09-23,148567,0.0
2023-09-23,148568,0.0
2023-09-23,148569,0.0
2023-09-23,149322,0.0
2023-09-23,149323,0.0
2023-09-23,149324,0.0
2023-09-24,100016,0.0
2023-09-24,100025,0.0
2023-09-24,100033,0.0
2023-09-24,101206,0.0
2023-09-24,101207,0.0
2023-09-24,101208,0.0
2023-09-24,102885,0.0
2023-09-24,102886,0.0
2023-09-24,102887,0.0
2023-09-24,118632,0.0
2023-09-24,118633,0.0
2023-09-24,118634,0.0
2023-09-24,118635,0.0
2023-09-24,118636,0.0
2023-09-24,119092,0.0
2023-09-24,119093,0.0
2023-09-24,119094,0.0
2023-09-24,119095,0.0
2023-09-24,119120,0.0
2023-09-24,119551,0.0
2023-09-24,119552,0.0
2023-09-24,119598,0.0
2023-09-24,119599,0.0
2023-09-24,120503,0.0
2023-09-24,120504,0.0
2023-09-24,120505,0.0
2023-09-24,120506,0.0
2023-09-24,120507,0.0
2023-09-24,120841,0.0
2023-09-24,120842,0.0
2023-09-24,120843,0.0
2023-09-24,120844,0.0
2023-09-24,125497,0.0
2023-09-24,125498,0.0
2023-09-24,148567,0.0
2023-09-24,148568,0.0
2023-09-24,148569,0.0
2023-09-24,149322,0.0
2023-09-24,149323,0.0
2023-09-24,149324,0.0
2023-09-25,100016,-0.00434507976080134
2023-09-25,100025,-0.0011458807863474751
2023-09-25,100033,0.031136559689937116
2023-09-25,101206,-0.003558667455240694
2023-09-25,101207,-0.019315907908142638
2023-09-25,101208,-4.695241387253635e-05
2023-09-25,102885,-0.005711699517104707
2023-09-25,102886,0.019900195757030836
2023-09-25,102887,-0.006950150915295938
2023-09-25,118632,-0.0010908570177062815
2023-09-25,118633,0.010823985787725476
2023-09-25,118634,0.006379123657484831
2023-09-25,118635,-0.003693635014566321
2023-09-25,118636,-0.0036350967200882156
2023-09-25,119092,0.016094000704418132
2023-09-25,119093,-0.007967325863366459
2023-09-25,119094,0.0013495603656983324
2023-09-25,119095,-0.00776867878178944
2023-09-25,119120,0.0021248078129163517
2023-09-25,119551,-3.732302664849474e-05
2023-09-25,119552,-0.001096729942248964
2023-09-25,119598,0.028930041152263497
2023-09-25,119599,-0.007854238843120531
2023-09-25,120503,0.011822011746978722
2023-09-25,120504,0.0028472024182968347
2023-09-25,120505,0.029132461743182958
2023-09-25,120506,0.0017549035279582625
2023-09-25,120507,0.0006593665664451631
2023-09-25,120841,0.004477381902594502
2023-09-25,120842,-0.0034535785311086142
2023-09-25,120843,0.003325685023416236
2023-09-25,120844,0.0004685608405305963
2023-09-25,125497,-0.007529339592410089
2023-09-25,125498,0.01422122708102913
2023-09-25,148567,-0.00023531478503391323
2023-09-25,148568,-0.008461440546496446
2023-09-25,148569,0.018042834798244645
2023-09-25,149322,-0.005840723296035466
2023-09-25,149323,0.006366371668395487
2023-09-25,149324,0.0010758887390904803
2023-09-26,100016,-0.009118313412809664
2023-09-26,100025,0.0015787091772117012
2023-09-26,100033,-0.0047197138059811294
2023-09-26,101206,0.00805412891037327
2023-09-26,101207,0.005065632736955372
2023-09-26,101208,0.0003396288050163676
2023-09-26,102885,-0.00452428220763601
2023-09-26,102886,-0.01587832563948166
2023-09-26,102887,-0.0010483352755403796
2023-09-26,118632,0.001454658914107565
2023-09-26,118633,0.035912657645342794
2023-09-26,118634,0.005349054814553833
2023-09-26,118635,0.01154273681818685
2023-09-26,118636,0.0019928270603635223
2023-09-26,119092,0.008937288772061569
2023-09-26,119093,0.009875170886025852
2023-09-26,119094,0.016171845985024413
2023-09-26,119095,-0.014982145213211506
2023-09-26,119120,0.0011721317308617252
2023-09-26,119551,0.008979978904790853
2023-09-26,119552,0.012720568160380363
2023-09-26,119598,0.025977347834538866
2023-09-26,119599,-0.001175185856583827
2023-09-26,120503,-0.021755779942765896
2023-09-26,120504,-0.012236875331287256
2023-09-26,120505,0.002410090608531368
2023-09-26,120506,0.007703551227274952
2023-09-26,120507,-4.1338664052537055e-05
2023-09-26,120841,0.02259542673980275
2023-09-26,120842,0.007838801934095141
2023-09-26,120843,-0.0007313702408220379
2023-09-26,120844,2.848134860045093e-05
2023-09-26,125497,0.0016324844560160479
2023-09-26,125498,0.008815910605543431
2023-09-26,148567,-0.004223647218076332
2023-09-26,148568,-0.0014315238809073927
2023-09-26,148569,-0.002927631844246825
2023-09-26,149322,-0.010180629289136323
2023-09-26,149323,-0.004751517561608742
2023-09-26,149324,-0.009482099458380966
2023-09-27,100016,0.02094502629052819
2023-09-27,100025,0.0010157867268199006
2023-09-27,100033,0.023632208099709118
2023-09-27,101206,-0.0015588289002808065
2023-09-27,101207,0.03189337517615254
2023-09-27,101208,0.0005122939017732087
2023-09-27,102885,-0.005325950163604265
2023-09-27,102886,-0.01647216116386052
2023-09-27,102887,0.010390953260990488
2023-09-27,118632,0.01177053422815777
2023-09-27,118633,-0.01005327432177694
2023-09-27,118634,-0.013780259708677023
2023-09-27,118635,-0.0014039502877859489
2023-09-27,118636,0.002594169911952715
2023-09-27,119092,0.01247504418562917
2023-09-27,119093,-0.0053496718728808235
2023-09-27,119094,0.010654863591655017
2023-09-27,119095,0.006676641881090184
2023-09-27,119120,0.0011477623860076669
2023-09-27,119551,-0.008143770987952825
2023-09-27,119552,-0.00516732482757265
2023-09-27,119598,-0.006442090987055948
2023-09-27,119599,0.027530910943574405
2023-09-27,120503,-0.0030272527308653485
2023-09-27,120504,0.0014935719977706707
2023-09-27,120505,-0.011753345962506878
2023-09-27,120506,-0.011994400610405465
2023-09-27,120507,-0.00022224335865361766
2023-09-27,120841,-0.0004666292990670451
2023-09-27,120842,0.006479287117107102
2023-09-27,120843,-0.005585150637493319
2023-09-27,120844,-3.493946674737458e-05
2023-09-27,125497,-0.003911331135729057
2023-09-27,125498,0.002987416086492445
2023-09-27,148567,0.005123859276864762
2023-09-27,148568,-0.006364381426317789
2023-09-27,148569,-0.0022183485941695835
2023-09-27,149322,-0.005086801297250254
2023-09-27,149323,0.018949910538794246
2023-09-27,149324,0.018820145068970007
2023-09-28,100016,0.017130316353465957
2023-09-28,100025,0.0003989040635727914
2023-09-28,100033,-0.0024717995111659397
2023-09-28,101206,0.0088140002184951
2023-09-28,101207,0.013496300273313055
2023-09-28,101208,0.000332719797259573
2023-09-28,102885,-0.00013327125254736227
2023-09-28,102886,0.0038684764101277747
2023-09-28,102887,0.01653573847683032
2023-09-28,118632,0.008816402169977922
2023-09-28,118633,0.004255551673491453
2023-09-28,118634,0.01005103026006493
2023-09-28,118635,-0.009246691550729547
2023-09-28,118636,0.002698348647591331
2023-09-28,119092,0.0007276675803356003
2023-09-28,119093,-0.003374967548388841
2023-09-28,119094,-0.012015682160671393
2023-09-28,119095,-0.006784890205288385
2023-09-28,119120,-0.0003988548064091102
2023-09-28,119551,0.004972794669164005
2023-09-28,119552,-0.006510733172755412
2023-09-28,119598,-0.0015014343693885435
2023-09-28,119599,-0.013873655392754203
2023-09-28,120503,-0.0255542508980946
2023-09-28,120504,-0.011991698143580809
2023-09-28,120505,0.010881941482020485
2023-09-28,120506,0.018177443117850745
2023-09-28,120507,0.0002997066046444008
2023-09-28,120841,-0.00036257529657379717
2023-09-28,120842,0.012570636371771249
2023-09-28,120843,0.0056795722132629844
2023-09-28,120844,0.0003194776013626388
2023-09-28,125497,0.010972177750925738
2023-09-28,125498,0.019027027184909784
2023-09-28,148567,0.0014250695195510144
2023-09-28,148568,-0.008765043333290645
2023-09-28,148569,0.006300983958736461
2023-09-28,149322,0.006335062256292323
2023-09-28,149323,0.021501725674050842
2023-09-28,149324,-0.007079950587844941
2023-09-29,100016,-0.009685313123505068
2023-09-29,100025,0.0026338156748759722
2023-09-29,100033,-0.015628250786307807
2023-09-29,101206,-0.0042738070448180565
2023-09-29,101207,-0.016752824728193172
2023-09-29,101208,0.00017953987727414855
2023-09-29,102885,0.0015049848404833366
2023-09-29,102886,-0.003295845765434957
2023-09-29,102887,0.01186662217030987
2023-09-29,118632,0.011339433647057362
2023-09-29,118633,-0.004509577286899824
2023-09-29,118634,-0.02234063750383708
2023-09-29,118635,0.006375603575417665
2023-09-29,118636,-0.0036526285716041995
2023-09-29,119092,0.007798842606546508
2023-09-29,119093,-0.002239179055387508
2023-09-29,119094,-0.006637204846061562
2023-09-29,119095,0.0013516530793402648
2023-09-29,119120,-0.0027763850589119787
2023-09-29,119551,-0.004150980222366152
2023-09-29,119552,-0.0037344315761994595
2023-09-29,119598,-0.0002915088231678631
2023-09-29,119599,0.0266527367330589
2023-09-29,120503,-0.006792426763952197
2023-09-29,120504,0.003683419144003608
2023-09-29,120505,0.023271887792265744
2023-09-29,120506,0.0034784404096317445
2023-09-29,120507,0.0003636428057933738
2023-09-29,120841,-0.004798244689225739
2023-09-29,120842,-0.0004906738983908587
2023-09-29,120843,-0.0014974788821717766
2023-09-29,120844,0.0005005359664760345
2023-09-29,125497,0.012152536066391884
2023-09-29,125498,0.0057211238740837445
2023-09-29,148567,0.010539165026291153
2023-09-29,148568,0.00742034432029226
2023-09-29,148569,1.4098009361029895e-05
2023-09-29,149322,-0.0033066921591544673
2023-09-29,149323,0.006343883656419802
2023-09-29,149324,0.01136236025844295
2023-09-30,100016,0.0
2023-09-30,100025,0.0
2023-09-30,100033,0.0
2023-09-30,101206,0.0
2023-09-30,101207,0.0
2023-09-30,101208,0.0
2023-09-30,102885,0.0
2023-09-30,102886,0.0
2023-09-30,102887,0.0
2023-09-30,118632,0.0
2023-09-30,118633,0.0
2023-09-30,118634,0.0
2023-09-30,118635,0.0
2023-09-30,118636,0.0
2023-09-30,119092,0.0
2023-09-30,119093,0.0
2023-09-30,119094,0.0
2023-09-30,119095,0.0
2023-09-30,119120,0.0
2023-09-30,119551,0.0
2023-09-30,119552,0.0
2023-09-30,119598,0.0
2023-09-30,119599,0.0
2023-09-30,120503,0.0
2023-09-30,120504,0.0
2023-09-30,120505,0.0
2023-09-30,120506,0.0
2023-09-30,120507,0.0
2023-09-30,120841,0.0
2023-09-30,120842,0.0
2023-09-30,120843,0.0
2023-09-30,120844,0.0
2023-09-30,125497,0.0
2023-09-30,125498,0.0
2023-09-30,148567,0.0
2023-09-30,148568,0.0
2023-09-30,148569,0.0
2023-09-30,149322,0.0
2023-09-30,149323,0.0
2023-09-30,149324,0.0
2023-10-01,100016,0.0
2023-10-01,100025,0.0
2023-10-01,100033,0.0
2023-10-01,101206,0.0
2023-10-01,101207,0.0
